accession,label,role,project13_eligible,gene_id,gene_name,feature_type,gene_biotype,contig,strand,cds_bases,callable_cds_bases,callable_fraction,meets_callable_threshold,distinct_variant_count,high_impact_variants,moderate_impact_variants,low_impact_variants,modifier_impact_variants,warning_variant_count,variant_density_per_1000_callable_cds,consequence_profile
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18385,ylaC,gene,protein_coding,NZ_CP033092.2,+,471,471,1.0,True,5,0,0,5,0,0,10.615711252653927,synonymous_variant:5
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18390,pdeB,gene,protein_coding,NZ_CP033092.2,+,1551,1551,1.0,True,20,0,5,15,0,0,12.894906511927788,missense_variant:5;synonymous_variant:15
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18395,ybaA,gene,protein_coding,NZ_CP033092.2,-,354,354,1.0,True,9,0,0,9,0,0,25.423728813559322,synonymous_variant:9
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18400,ffs,gene,SRP_RNA,NZ_CP033092.2,-,0,0,,False,0,0,0,0,0,0,,
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18405,EAS44_RS18405,gene,protein_coding,NZ_CP033092.2,+,312,312,1.0,True,12,0,1,11,0,0,38.46153846153846,missense_variant:1;synonymous_variant:11
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18410,ybaY,gene,protein_coding,NZ_CP033092.2,-,573,573,1.0,True,13,0,1,12,0,0,22.68760907504363,missense_variant:1;synonymous_variant:12
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18415,tesB,gene,protein_coding,NZ_CP033092.2,+,861,861,1.0,True,18,0,2,16,0,0,20.905923344947734,missense_variant:2;synonymous_variant:16
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18420,amtB,gene,protein_coding,NZ_CP033092.2,-,1287,1287,1.0,True,45,0,3,42,0,0,34.96503496503497,missense_variant:3;synonymous_variant:42
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18425,glnK,gene,protein_coding,NZ_CP033092.2,-,339,339,1.0,True,4,0,0,4,0,0,11.799410029498524,synonymous_variant:4
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18430,mdlB,gene,protein_coding,NZ_CP033092.2,-,1782,1782,1.0,True,50,0,6,44,0,0,28.058361391694724,missense_variant:6;synonymous_variant:44
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18435,mdlA,gene,protein_coding,NZ_CP033092.2,-,1773,1743,0.9830795262267343,True,65,0,10,55,0,0,37.29202524383247,missense_variant:10;synonymous_variant:55
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18440,decR,gene,protein_coding,NZ_CP033092.2,-,459,459,1.0,True,7,0,0,7,0,0,15.250544662309368,synonymous_variant:7
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18445,cof,gene,protein_coding,NZ_CP033092.2,-,819,819,1.0,True,7,0,0,7,0,0,8.547008547008547,synonymous_variant:7
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18450,ybaE,gene,protein_coding,NZ_CP033092.2,+,1701,1701,1.0,True,35,0,4,31,0,0,20.5761316872428,missense_variant:4;synonymous_variant:31
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18455,queC,gene,protein_coding,NZ_CP033092.2,+,696,696,1.0,True,15,0,2,13,0,0,21.551724137931036,missense_variant:2;synonymous_variant:13
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18460,fadM,gene,protein_coding,NZ_CP033092.2,-,399,399,1.0,True,9,0,2,7,0,0,22.55639097744361,missense_variant:2;synonymous_variant:7
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18465,ybaV,gene,protein_coding,NZ_CP033092.2,-,372,372,1.0,True,6,0,3,3,0,0,16.129032258064516,missense_variant:3;synonymous_variant:3
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18470,ppiD,gene,protein_coding,NZ_CP033092.2,-,1872,1872,1.0,True,21,0,1,20,0,0,11.217948717948717,missense_variant:1;synonymous_variant:20
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18475,hupB,gene,protein_coding,NZ_CP033092.2,-,273,273,1.0,True,0,0,0,0,0,0,0.0,
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18480,lon,gene,protein_coding,NZ_CP033092.2,-,2355,2355,1.0,True,28,0,1,27,0,0,11.889596602972398,missense_variant:1;synonymous_variant:27
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18485,clpX,gene,protein_coding,NZ_CP033092.2,-,1275,1275,1.0,True,27,0,0,27,0,0,21.176470588235293,synonymous_variant:27
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18490,clpP,gene,protein_coding,NZ_CP033092.2,-,624,624,1.0,True,11,0,0,11,0,0,17.628205128205128,synonymous_variant:11
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18495,tig,gene,protein_coding,NZ_CP033092.2,-,1290,1290,1.0,True,15,1,0,14,0,0,11.627906976744185,stop_lost&splice_region_variant:1;synonymous_variant:14
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18500,bolA,gene,protein_coding,NZ_CP033092.2,-,318,318,1.0,True,0,0,0,0,0,0,0.0,
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18505,yajG,gene,protein_coding,NZ_CP033092.2,+,579,579,1.0,True,5,0,1,4,0,0,8.635578583765112,missense_variant:1;synonymous_variant:4
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18510,ampG,gene,protein_coding,NZ_CP033092.2,+,1476,1476,1.0,True,35,0,3,32,0,0,23.712737127371273,missense_variant:3;synonymous_variant:32
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18515,cyoA,gene,protein_coding,NZ_CP033092.2,+,957,957,1.0,True,10,0,4,6,0,0,10.449320794148381,missense_variant:4;synonymous_variant:6
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18520,cyoB,gene,protein_coding,NZ_CP033092.2,+,1992,1992,1.0,True,23,0,0,23,0,0,11.546184738955823,synonymous_variant:23
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18525,cyoC,gene,protein_coding,NZ_CP033092.2,+,615,615,1.0,True,9,0,1,8,0,0,14.634146341463415,missense_variant:1;synonymous_variant:8
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18530,cyoD,gene,protein_coding,NZ_CP033092.2,+,330,330,1.0,True,16,0,5,11,0,0,48.484848484848484,missense_variant:5;synonymous_variant:11
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18535,cyoE,gene,protein_coding,NZ_CP033092.2,+,891,891,1.0,True,26,0,1,25,0,0,29.180695847362514,missense_variant:1;synonymous_variant:25
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18540,yajR,gene,protein_coding,NZ_CP033092.2,+,1365,1365,1.0,True,36,0,5,31,0,0,26.373626373626372,missense_variant:5;synonymous_variant:31
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18545,yajQ,gene,protein_coding,NZ_CP033092.2,-,492,492,1.0,True,13,0,0,13,0,0,26.422764227642276,synonymous_variant:13
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18550,panE,gene,protein_coding,NZ_CP033092.2,+,912,912,1.0,True,23,0,2,21,0,0,25.219298245614034,missense_variant:2;synonymous_variant:21
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18555,yajL,gene,protein_coding,NZ_CP033092.2,+,591,591,1.0,True,17,0,0,17,0,0,28.764805414551606,synonymous_variant:17
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18560,thiI,gene,protein_coding,NZ_CP033092.2,-,1449,1449,1.0,True,45,0,3,42,0,0,31.055900621118013,missense_variant:3;synonymous_variant:42
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18565,xseB,gene,protein_coding,NZ_CP033092.2,+,243,243,1.0,True,1,0,0,1,0,0,4.11522633744856,synonymous_variant:1
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18570,ispA,gene,protein_coding,NZ_CP033092.2,+,900,900,1.0,True,14,0,1,13,0,0,15.555555555555555,missense_variant:1;synonymous_variant:13
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18575,dxs,gene,protein_coding,NZ_CP033092.2,+,1863,1863,1.0,True,54,0,1,53,0,0,28.985507246376812,missense_variant:1;synonymous_variant:53
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18580,yajO,gene,protein_coding,NZ_CP033092.2,+,975,969,0.9938461538461538,True,40,0,3,37,0,0,41.2796697626419,missense_variant:3;splice_region_variant&stop_retained_variant:1;synonymous_variant:36
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18585,pgpA,gene,protein_coding,NZ_CP033092.2,-,519,519,1.0,True,24,0,1,23,0,0,46.24277456647399,missense_variant:1;synonymous_variant:23
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18590,thiL,gene,protein_coding,NZ_CP033092.2,-,978,978,1.0,True,10,0,0,10,0,0,10.224948875255624,synonymous_variant:10
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18595,nusB,gene,protein_coding,NZ_CP033092.2,-,420,420,1.0,True,6,0,0,6,0,0,14.285714285714286,splice_region_variant&stop_retained_variant:1;synonymous_variant:5
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18600,ribE,gene,protein_coding,NZ_CP033092.2,-,471,471,1.0,True,3,0,1,2,0,0,6.369426751592357,missense_variant:1;synonymous_variant:2
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18605,ribD,gene,protein_coding,NZ_CP033092.2,-,1104,1082,0.980072463768116,True,46,0,9,37,0,0,42.513863216266174,missense_variant:9;synonymous_variant:37
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18610,nrdR,gene,protein_coding,NZ_CP033092.2,-,450,450,1.0,True,2,0,0,2,0,0,4.444444444444445,synonymous_variant:2
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18615,yajI,gene,protein_coding,NZ_CP033092.2,+,540,540,1.0,True,18,0,3,15,0,0,33.333333333333336,missense_variant:3;synonymous_variant:15
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18620,tsx,gene,protein_coding,NZ_CP033092.2,+,885,837,0.9457627118644067,True,27,0,4,23,0,0,32.25806451612903,missense_variant:4;splice_region_variant&stop_retained_variant:1;synonymous_variant:22
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18625,yajD,gene,protein_coding,NZ_CP033092.2,-,348,348,1.0,True,8,0,2,6,0,0,22.988505747126435,missense_variant:2;synonymous_variant:6
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18630,secF,gene,protein_coding,NZ_CP033092.2,-,972,972,1.0,True,9,0,0,9,0,0,9.25925925925926,synonymous_variant:9
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18635,secD,gene,protein_coding,NZ_CP033092.2,-,1848,1848,1.0,True,29,0,1,28,0,0,15.692640692640692,missense_variant:1;synonymous_variant:28
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18640,yajC,gene,protein_coding,NZ_CP033092.2,-,333,333,1.0,True,6,0,0,6,0,0,18.01801801801802,synonymous_variant:6
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18645,tgt,gene,protein_coding,NZ_CP033092.2,-,1128,1128,1.0,True,17,0,0,17,0,0,15.070921985815604,synonymous_variant:17
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18650,queA,gene,protein_coding,NZ_CP033092.2,-,1071,1071,1.0,True,28,0,4,24,0,0,26.143790849673202,missense_variant:4;synonymous_variant:24
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18655,acpH,gene,protein_coding,NZ_CP033092.2,+,582,582,1.0,True,32,1,6,25,0,1,54.982817869415804,frameshift_variant&start_lost:1;missense_variant:6;synonymous_variant:25
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18660,malZ,gene,protein_coding,NZ_CP033092.2,-,1818,1818,1.0,True,60,0,15,45,0,0,33.00330033003301,missense_variant:15;synonymous_variant:45
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18665,proY,gene,protein_coding,NZ_CP033092.2,-,1374,1374,1.0,True,21,0,0,21,0,0,15.283842794759826,synonymous_variant:21
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18670,brnQ,gene,protein_coding,NZ_CP033092.2,-,1320,1320,1.0,True,26,0,1,25,0,0,19.696969696969695,missense_variant:1;synonymous_variant:25
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18675,phoR,gene,protein_coding,NZ_CP033092.2,-,1296,1296,1.0,True,24,0,3,21,0,0,18.51851851851852,missense_variant:3;synonymous_variant:21
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18680,phoB,gene,protein_coding,NZ_CP033092.2,-,690,690,1.0,True,16,0,0,16,0,0,23.18840579710145,synonymous_variant:16
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18685,sbcD,gene,protein_coding,NZ_CP033092.2,+,1203,1203,1.0,True,33,0,6,27,0,0,27.43142144638404,missense_variant:6;synonymous_variant:27
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18690,sbcC,gene,protein_coding,NZ_CP033092.2,+,3144,3144,1.0,True,102,0,27,75,0,1,32.44274809160305,disruptive_inframe_insertion:1;missense_variant:26;synonymous_variant:75
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18695,araJ,gene,protein_coding,NZ_CP033092.2,+,1185,1185,1.0,True,35,0,6,29,0,0,29.535864978902953,missense_variant:6;synonymous_variant:29
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18700,mak,gene,protein_coding,NZ_CP033092.2,-,909,909,1.0,True,26,0,3,23,0,0,28.6028602860286,missense_variant:3;synonymous_variant:23
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18705,rdgC,gene,protein_coding,NZ_CP033092.2,+,912,912,1.0,True,14,0,0,14,0,0,15.350877192982455,synonymous_variant:14
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18710,EAS44_RS18710,gene,protein_coding,NZ_CP033092.2,-,81,81,1.0,True,3,0,1,2,0,0,37.03703703703704,missense_variant:1;synonymous_variant:2
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18715,EAS44_RS18715,pseudogene,pseudogene,NZ_CP033092.2,-,342,342,1.0,True,8,0,5,3,0,8,23.391812865497077,missense_variant:5;synonymous_variant:3
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18720,ppnP,gene,protein_coding,NZ_CP033092.2,-,285,285,1.0,True,5,0,0,5,0,0,17.54385964912281,synonymous_variant:5
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18725,aroM,gene,protein_coding,NZ_CP033092.2,-,678,678,1.0,True,27,0,7,20,0,0,39.823008849557525,missense_variant:7;synonymous_variant:20
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18730,yaiA,gene,protein_coding,NZ_CP033092.2,-,192,192,1.0,True,2,0,1,1,0,0,10.416666666666666,missense_variant:1;synonymous_variant:1
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18735,aroL,gene,protein_coding,NZ_CP033092.2,-,525,525,1.0,True,6,0,1,5,0,0,11.428571428571429,missense_variant:1;synonymous_variant:5
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18740,yaiI,gene,protein_coding,NZ_CP033092.2,-,459,459,1.0,True,7,0,0,7,0,0,15.250544662309368,synonymous_variant:7
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18745,proC,gene,protein_coding,NZ_CP033092.2,+,810,810,1.0,True,16,0,4,12,0,0,19.753086419753085,missense_variant:4;synonymous_variant:12
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18750,adrA,gene,protein_coding,NZ_CP033092.2,-,1116,1116,1.0,True,18,0,3,15,0,0,16.129032258064516,missense_variant:3;synonymous_variant:15
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18755,psiF,gene,protein_coding,NZ_CP033092.2,-,321,321,1.0,True,8,0,1,7,0,0,24.922118380062305,missense_variant:1;synonymous_variant:7
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18760,phoA,gene,protein_coding,NZ_CP033092.2,-,1416,1416,1.0,True,41,0,4,37,0,0,28.954802259887007,missense_variant:4;synonymous_variant:37
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18765,iraP,gene,protein_coding,NZ_CP033092.2,-,261,261,1.0,True,3,0,1,2,0,0,11.494252873563218,missense_variant:1;synonymous_variant:2
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS25180,EAS44_RS25180,pseudogene,pseudogene,NZ_CP033092.2,-,203,203,1.0,True,7,2,3,2,0,7,34.48275862068966,frameshift_variant:1;initiator_codon_variant:1;missense_variant:3;stop_lost:1;synonymous_variant:1
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18770,ddlA,gene,protein_coding,NZ_CP033092.2,+,1095,1095,1.0,True,20,0,1,19,0,0,18.264840182648403,missense_variant:1;synonymous_variant:19
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18775,yaiZ,gene,protein_coding,NZ_CP033092.2,-,213,213,1.0,True,0,0,0,0,0,0,0.0,
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18780,yaiY,gene,protein_coding,NZ_CP033092.2,+,309,309,1.0,True,6,0,0,6,0,0,19.41747572815534,synonymous_variant:6
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18785,yaiW,gene,protein_coding,NZ_CP033092.2,-,1095,1095,1.0,True,17,0,2,15,0,0,15.525114155251142,missense_variant:2;synonymous_variant:15
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18790,sbmA,gene,protein_coding,NZ_CP033092.2,-,1221,1221,1.0,True,24,0,3,21,0,0,19.656019656019655,missense_variant:3;synonymous_variant:21
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18795,ampH,gene,protein_coding,NZ_CP033092.2,+,1158,1158,1.0,True,32,0,4,28,0,0,27.63385146804836,missense_variant:4;synonymous_variant:28
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18800,iprA,gene,protein_coding,NZ_CP033092.2,-,624,624,1.0,True,18,0,3,15,0,0,28.846153846153847,missense_variant:3;synonymous_variant:15
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18805,EAS44_RS18805,gene,protein_coding,NZ_CP033092.2,-,2988,1539,0.5150602409638554,False,27,0,2,25,0,0,17.54385964912281,missense_variant:2;synonymous_variant:25
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18810,hemB,gene,protein_coding,NZ_CP033092.2,+,975,975,1.0,True,16,0,1,15,0,0,16.41025641025641,missense_variant:1;synonymous_variant:15
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18815,tauD,gene,protein_coding,NZ_CP033092.2,-,852,851,0.9988262910798122,True,40,0,7,33,0,0,47.00352526439483,missense_variant:7;synonymous_variant:33
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18820,tauC,gene,protein_coding,NZ_CP033092.2,-,828,828,1.0,True,15,0,4,11,0,0,18.115942028985508,missense_variant:4;synonymous_variant:11
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18825,tauB,gene,protein_coding,NZ_CP033092.2,-,768,768,1.0,True,38,0,6,32,0,0,49.479166666666664,missense_variant:6;synonymous_variant:32
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18830,tauA,gene,protein_coding,NZ_CP033092.2,-,963,963,1.0,True,34,0,3,31,0,0,35.306334371754936,missense_variant:3;synonymous_variant:31
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18835,EAS44_RS18835,gene,protein_coding,NZ_CP033092.2,+,672,0,0.0,False,0,0,0,0,0,0,,
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18840,yaiP,gene,protein_coding,NZ_CP033092.2,+,1197,0,0.0,False,0,0,0,0,0,0,,
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18845,EAS44_RS18845,gene,protein_coding,NZ_CP033092.2,+,525,72,0.13714285714285715,False,0,0,0,0,0,0,0.0,
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18850,yaiO,gene,protein_coding,NZ_CP033092.2,+,774,774,1.0,True,16,0,3,13,0,0,20.671834625322997,missense_variant:3;synonymous_variant:13
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18855,frmR,gene,protein_coding,NZ_CP033092.2,+,276,276,1.0,True,4,0,0,4,0,0,14.492753623188406,synonymous_variant:4
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18860,frmA,gene,protein_coding,NZ_CP033092.2,+,1110,1110,1.0,True,25,0,2,23,0,0,22.52252252252252,missense_variant:2;synonymous_variant:23
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18865,fghA,gene,protein_coding,NZ_CP033092.2,+,834,834,1.0,True,11,0,4,7,0,0,13.189448441247002,missense_variant:4;synonymous_variant:7
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18870,yaiL,gene,protein_coding,NZ_CP033092.2,-,540,540,1.0,True,9,0,0,9,0,0,16.666666666666668,synonymous_variant:9
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18875,EAS44_RS18875,pseudogene,pseudogene,NZ_CP033092.2,+,99,56,0.5656565656565656,False,0,0,0,0,0,0,0.0,
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18880,lacI,gene,protein_coding,NZ_CP033092.2,+,1083,1083,1.0,True,15,0,3,12,0,0,13.850415512465373,missense_variant:3;synonymous_variant:12
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18885,lacZ,gene,protein_coding,NZ_CP033092.2,+,3075,3070,0.9983739837398374,True,91,1,24,66,0,0,29.64169381107492,missense_variant:24;stop_gained:1;synonymous_variant:66
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18890,lacY,gene,protein_coding,NZ_CP033092.2,+,1254,1254,1.0,True,15,0,0,15,0,0,11.961722488038278,synonymous_variant:15
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18895,lacA,gene,protein_coding,NZ_CP033092.2,+,612,612,1.0,True,18,0,6,12,0,0,29.41176470588235,missense_variant:6;synonymous_variant:12
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18900,codA,gene,protein_coding,NZ_CP033092.2,-,1284,1284,1.0,True,36,0,6,30,0,0,28.037383177570092,missense_variant:6;splice_region_variant&stop_retained_variant:1;synonymous_variant:29
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18905,codB,gene,protein_coding,NZ_CP033092.2,-,1260,1260,1.0,True,28,0,2,26,0,0,22.22222222222222,missense_variant:2;synonymous_variant:26
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18910,prpE,gene,protein_coding,NZ_CP033092.2,-,1887,1887,1.0,True,60,0,4,56,0,0,31.79650238473768,missense_variant:4;synonymous_variant:56
GCF_003697165.2,DSM 30083 / ATCC 11775,alternative,False,EAS44_RS18915,prpD,gene,protein_coding,NZ_CP033092.2,-,1452,1452,1.0,True,38,0,5,33,0,0,26.170798898071624,missense_variant:5;synonymous_variant:33
