baseline_accession,baseline_gene_id,baseline_gene_name,alternative_accession,alternative_label,project13_alternative_eligible,relationship,orthogroups,alternative_gene_ids,alternative_gene_names,renamed_one_to_one,comparison_status,comparable,baseline_callable_fraction,alternative_callable_fraction,baseline_callable_cds_bases,alternative_callable_cds_bases,baseline_distinct_variant_count,alternative_distinct_variant_count,baseline_high_impact_variants,alternative_high_impact_variants,baseline_variant_density_per_1000_callable_cds,alternative_variant_density_per_1000_callable_cds,alternative_minus_baseline_density,alternative_to_baseline_density_ratio,density_direction
GCF_000005845.2,b3317,rplB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002377,EAS44_RS02860,rplB,False,comparable,True,1.0,1.0,822,822,0,0,0,0,0.0,0.0,0.0,,equal
GCF_000005845.2,b3318,rplW,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002378,EAS44_RS02855,rplW,False,comparable,True,1.0,1.0,303,303,0,0,0,0,0.0,0.0,0.0,,equal
GCF_000005845.2,b3319,rplD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002379,EAS44_RS02850,rplD,False,comparable,True,1.0,1.0,606,606,0,1,0,0,0.0,1.6501650165016502,1.6501650165016502,,higher_in_alternative
GCF_000005845.2,b3320,rplC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002380,EAS44_RS02845,rplC,False,comparable,True,1.0,1.0,630,630,0,2,0,0,0.0,3.1746031746031744,3.1746031746031744,,higher_in_alternative
GCF_000005845.2,b3321,rpsJ,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002381,EAS44_RS02840,rpsJ,False,comparable,True,1.0,1.0,312,312,0,1,0,0,0.0,3.2051282051282053,3.2051282051282053,,higher_in_alternative
GCF_000005845.2,b3322,gspB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003983,EAS44_RS02835,gspB,False,comparable,True,1.0,1.0,420,420,1,13,0,0,2.380952380952381,30.952380952380953,28.571428571428573,13.0,higher_in_alternative
GCF_000005845.2,b3323,gspA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003984,EAS44_RS02830,gspA,False,comparable,True,1.0,1.0,1470,1470,2,43,0,0,1.3605442176870748,29.25170068027211,27.891156462585034,21.5,higher_in_alternative
GCF_000005845.2,b3324,gspC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003985,EAS44_RS02825,gspC,False,comparable,True,1.0,1.0,816,816,0,22,0,0,0.0,26.96078431372549,26.96078431372549,,higher_in_alternative
GCF_000005845.2,b3325,gspD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000160,EAS44_RS02820,gspD,False,both_low_callability,False,0.5325140809011777,0.5273937532002048,1040,1030,1,19,0,0,0.9615384615384616,18.446601941747574,,,not_comparable
GCF_000005845.2,b3326,gspE,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000117,EAS44_RS02815,gspE,False,comparable,True,1.0,1.0,1482,1482,2,36,0,0,1.349527665317139,24.291497975708502,22.941970310391362,18.0,higher_in_alternative
GCF_000005845.2,b3327,gspF,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000161,EAS44_RS02810,gspF,False,comparable,True,1.0,1.0,1197,1197,0,21,0,0,0.0,17.54385964912281,17.54385964912281,,higher_in_alternative
GCF_000005845.2,b3328,gspG,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_many,OG0000162,EAS44_RS02805;EAS44_RS04645,gspG,False,one_to_many,False,1.0,,438,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3329,gspH,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_many,OG0000163,EAS44_RS02800;EAS44_RS04650,gspH,False,one_to_many,False,1.0,,510,,2,,0,,3.9215686274509802,,,,not_comparable
GCF_000005845.2,b3330,gspI,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000164,EAS44_RS02795,gspI,False,comparable,True,1.0,1.0,378,396,0,8,0,0,0.0,20.2020202020202,20.2020202020202,,higher_in_alternative
GCF_000005845.2,b3331,gspJ,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000165,EAS44_RS02790,gspJ,False,comparable,True,1.0,1.0,588,588,1,12,0,0,1.7006802721088434,20.408163265306122,18.707482993197278,12.0,higher_in_alternative
GCF_000005845.2,b3332,gspK,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_many,OG0000166,EAS44_RS02785;EAS44_RS04665,gspK,False,one_to_many,False,1.0,,984,,6,,0,,6.097560975609756,,,,not_comparable
GCF_000005845.2,b3333,gspL,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003986,EAS44_RS02780,gspL,False,comparable,True,1.0,1.0,1164,1164,5,35,0,0,4.29553264604811,30.06872852233677,25.77319587628866,7.0,higher_in_alternative
GCF_000005845.2,b3334,gspM,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003987,EAS44_RS02775,gspM,False,comparable,True,1.0,1.0,462,462,0,11,0,0,0.0,23.80952380952381,23.80952380952381,,higher_in_alternative
GCF_000005845.2,b3335,gspO,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000497,EAS44_RS02770,gspO,False,comparable,True,1.0,1.0,678,678,2,14,0,0,2.949852507374631,20.64896755162242,17.69911504424779,7.000000000000001,higher_in_alternative
GCF_000005845.2,b3336,bfr,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002382,EAS44_RS02765,bfr,False,comparable,True,1.0,1.0,477,477,0,5,0,0,0.0,10.482180293501049,10.482180293501049,,higher_in_alternative
GCF_000005845.2,b3337,bfd,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002383,EAS44_RS02760,bfd,False,comparable,True,1.0,1.0,195,195,0,4,0,0,0.0,20.512820512820515,20.512820512820515,,higher_in_alternative
GCF_000005845.2,b3338,chiA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003988,EAS44_RS02755,chiA,False,both_low_callability,False,0.7835931700074239,0.7684054753977062,2111,2077,18,60,0,0,8.526764566556135,28.88781896966779,,,not_comparable
GCF_000005845.2,b3339,tufA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003524,EAS44_RS02750,tuf,True,both_low_callability,False,0.6767932489451477,0.6725738396624472,802,797,0,1,0,0,0.0,1.2547051442910917,,,not_comparable
GCF_000005845.2,b3340,fusA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002384,EAS44_RS02745,fusA,False,comparable,True,1.0,1.0,2115,2115,0,9,0,0,0.0,4.25531914893617,4.25531914893617,,higher_in_alternative
GCF_000005845.2,b3341,rpsG,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002385,EAS44_RS02740,rpsG,False,comparable,True,1.0,1.0,540,471,1,0,1,0,1.8518518518518519,0.0,-1.8518518518518519,0.0,lower_in_alternative
GCF_000005845.2,b3342,rpsL,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002386,EAS44_RS02735,rpsL,False,comparable,True,1.0,1.0,375,375,0,1,0,0,0.0,2.6666666666666665,2.6666666666666665,,higher_in_alternative
GCF_000005845.2,b3343,tusB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002387,EAS44_RS02730,tusB,False,comparable,True,1.0,1.0,288,288,4,6,0,0,13.88888888888889,20.833333333333332,6.944444444444443,1.4999999999999998,higher_in_alternative
GCF_000005845.2,b3344,tusC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002388,EAS44_RS02725,tusC,False,comparable,True,1.0,1.0,360,360,7,15,0,0,19.444444444444443,41.666666666666664,22.22222222222222,2.142857142857143,higher_in_alternative
GCF_000005845.2,b3345,tusD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002389,EAS44_RS02720,tusD,False,comparable,True,1.0,1.0,387,387,22,19,0,0,56.84754521963824,49.09560723514212,-7.751937984496124,0.8636363636363636,lower_in_alternative
GCF_000005845.2,b3346,yheO,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002390,EAS44_RS02715,yheO,False,comparable,True,1.0,1.0,723,723,1,6,0,0,1.3831258644536653,8.298755186721992,6.915629322268327,6.000000000000001,higher_in_alternative
GCF_000005845.2,b3347,fkpA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000319,EAS44_RS02710,fkpA,False,comparable,True,1.0,1.0,813,813,5,5,0,0,6.150061500615006,6.150061500615006,0.0,1.0,equal
GCF_000005845.2,b3348,slyX,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002391,EAS44_RS02705,slyX,False,comparable,True,1.0,1.0,219,219,0,2,0,0,0.0,9.132420091324201,9.132420091324201,,higher_in_alternative
GCF_000005845.2,b3349,slyD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002392,EAS44_RS02700,slyD,False,comparable,True,1.0,1.0,591,591,1,8,0,0,1.6920473773265652,13.536379018612521,11.844331641285956,8.0,higher_in_alternative
GCF_000005845.2,b4551,yheV,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003095,EAS44_RS02695,yheV,False,comparable,True,1.0,1.0,201,201,2,5,0,0,9.950248756218905,24.875621890547265,14.92537313432836,2.5000000000000004,higher_in_alternative
GCF_000005845.2,b3350,kefB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002393,EAS44_RS02690,kefB,False,comparable,True,1.0,1.0,1806,1806,44,62,0,0,24.363233665559246,34.330011074197124,9.966777408637878,1.4090909090909092,higher_in_alternative
GCF_000005845.2,b3351,kefG,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002394,EAS44_RS02685,kefG,False,comparable,True,1.0,1.0,555,552,7,13,0,0,12.612612612612613,23.55072463768116,10.938112025068547,1.8672360248447204,higher_in_alternative
GCF_000005845.2,b3352,yheS,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002395,EAS44_RS02680,yheS,False,comparable,True,1.0,1.0,1914,1914,6,34,0,0,3.134796238244514,17.763845350052247,14.629049111807733,5.666666666666667,higher_in_alternative
GCF_000005845.2,b3353,yheT,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002396,EAS44_RS02675,yheT,False,comparable,True,1.0,1.0,1023,1023,0,36,0,0,0.0,35.19061583577712,35.19061583577712,,higher_in_alternative
GCF_000005845.2,b3354,yheU,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002397,EAS44_RS02670,yheU,False,comparable,True,1.0,1.0,219,219,0,2,0,0,0.0,9.132420091324201,9.132420091324201,,higher_in_alternative
GCF_000005845.2,b3355,prkB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002398,EAS44_RS02665,prkB,False,comparable,True,1.0,1.0,870,870,0,13,0,0,0.0,14.942528735632184,14.942528735632184,,higher_in_alternative
GCF_000005845.2,b3356,yhfA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002399,EAS44_RS02660,yhfA,False,comparable,True,1.0,1.0,405,405,0,8,0,0,0.0,19.753086419753085,19.753086419753085,,higher_in_alternative
GCF_000005845.2,b4841,ascrp,GCF_003697165.2,DSM 30083 / ATCC 11775,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b3357,crp,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002400,EAS44_RS02655,crp,False,comparable,True,1.0,1.0,633,633,0,4,0,0,0.0,6.3191153238546605,6.3191153238546605,,higher_in_alternative
GCF_000005845.2,b3358,yhfK,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002401,EAS44_RS02650,yhfK,False,comparable,True,1.0,1.0,2103,2091,13,49,0,0,6.1816452686638135,23.4337637494022,17.252118480738385,3.790861935768679,higher_in_alternative
GCF_000005845.2,b3359,argD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000473,EAS44_RS02645,argD,False,comparable,True,1.0,1.0,1221,1221,0,40,0,0,0.0,32.76003276003276,32.76003276003276,,higher_in_alternative
GCF_000005845.2,b4820,yrfJ,GCF_003697165.2,DSM 30083 / ATCC 11775,False,no_ortholog,OG0005036,,,False,no_ortholog,False,1.0,,54,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3360,pabA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002402,EAS44_RS02640,pabA,False,comparable,True,1.0,1.0,564,564,2,18,0,0,3.5460992907801416,31.914893617021278,28.368794326241137,9.0,higher_in_alternative
GCF_000005845.2,b3361,fic,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003373,EAS44_RS02635,fic,False,comparable,True,1.0,0.9701492537313433,603,585,11,28,0,0,18.24212271973466,47.863247863247864,29.621125143513204,2.6237762237762237,higher_in_alternative
GCF_000005845.2,b3362,yhfG,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002403,EAS44_RS02630,yhfG,False,comparable,True,1.0,1.0,168,168,3,2,0,0,17.857142857142858,11.904761904761905,-5.9523809523809526,0.6666666666666666,lower_in_alternative
GCF_000005845.2,b3363,ppiA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002404,EAS44_RS02625,ppiA,False,comparable,True,1.0,1.0,573,573,2,6,0,0,3.4904013961605584,10.471204188481675,6.980802792321116,3.0,higher_in_alternative
GCF_000005845.2,b3364,tsgA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003374,EAS44_RS02620,tsgA,False,comparable,True,1.0,1.0,1182,1182,10,33,0,0,8.460236886632826,27.918781725888326,19.458544839255502,3.3000000000000003,higher_in_alternative
GCF_000005845.2,b3365,nirB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002405,EAS44_RS02610,nirB,False,comparable,True,1.0,1.0,2544,2544,0,56,0,0,0.0,22.0125786163522,22.0125786163522,,higher_in_alternative
GCF_000005845.2,b3366,nirD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002406,EAS44_RS02605,nirD,False,comparable,True,1.0,1.0,327,327,0,11,0,0,0.0,33.63914373088685,33.63914373088685,,higher_in_alternative
GCF_000005845.2,b3367,nirC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003034,EAS44_RS02600,nirC,False,comparable,True,1.0,1.0,807,807,0,22,0,0,0.0,27.261462205700123,27.261462205700123,,higher_in_alternative
GCF_000005845.2,b3368,cysG,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002407,EAS44_RS02595,cysG,False,comparable,True,1.0,1.0,1374,1374,0,40,0,0,0.0,29.11208151382824,29.11208151382824,,higher_in_alternative
GCF_000005845.2,b3369,yhfL,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002408,EAS44_RS02590,yhfL,False,comparable,True,1.0,1.0,168,168,0,3,0,0,0.0,17.857142857142858,17.857142857142858,,higher_in_alternative
GCF_000005845.2,b3370,frlA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,many_to_one,OG0002409,EAS44_RS22695,adiC,False,many_to_one,False,1.0,,1338,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3371,frlB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,many_to_one,OG0000320,EAS44_RS24915,glmS,False,many_to_one,False,1.0,,1023,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b4474,frlC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,no_ortholog,OG0004949,,,False,no_ortholog,False,1.0,,831,,2,,0,,2.406738868832732,,,,not_comparable
GCF_000005845.2,b3374,frlD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,many_to_one,OG0000044,EAS44_RS03195,EAS44_RS03195,False,many_to_one,False,1.0,,786,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3375,frlR,GCF_003697165.2,DSM 30083 / ATCC 11775,False,many_to_one,OG0000082,EAS44_RS09790,yegW,False,many_to_one,False,1.0,,732,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3376,yhfS,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002410,EAS44_RS02585,yhfS,False,alternative_low_callability,False,1.0,0.6731123388581952,1086,731,0,31,0,0,0.0,42.40766073871409,,,not_comparable
GCF_000005845.2,b3377,yhfT,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002411,EAS44_RS02580,yhfT,False,comparable,True,1.0,1.0,1305,1305,2,59,0,0,1.5325670498084292,45.21072796934866,43.67816091954023,29.5,higher_in_alternative
GCF_000005845.2,b3378,yhfU,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002412,EAS44_RS02575,yhfU,False,comparable,True,1.0,1.0,354,354,0,10,0,0,0.0,28.24858757062147,28.24858757062147,,higher_in_alternative
GCF_000005845.2,b3379,php,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_many,OG0000321,EAS44_RS02570;EAS44_RS10655,EAS44_RS10655;php,False,one_to_many,False,1.0,,879,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3380,yhfW,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002413,EAS44_RS02565,yhfW,False,comparable,True,1.0,1.0,1227,1227,1,47,0,0,0.8149959250203749,38.30480847595762,37.489812550937245,47.0,higher_in_alternative
GCF_000005845.2,b3381,yhfX,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002414,EAS44_RS02560,yhfX,False,comparable,True,0.9853951890034365,0.9991408934707904,1147,1163,19,67,0,0,16.564952048823017,57.609630266552024,41.04467821772901,3.4778024166176404,higher_in_alternative
GCF_000005845.2,b3382,yhfY,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002415,EAS44_RS02555,yhfY,False,comparable,True,1.0,1.0,363,363,0,8,0,0,0.0,22.038567493112946,22.038567493112946,,higher_in_alternative
GCF_000005845.2,b3383,yhfZ,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003035,EAS44_RS02550,yhfZ,False,comparable,True,1.0,1.0,906,906,0,36,0,0,0.0,39.735099337748345,39.735099337748345,,higher_in_alternative
GCF_000005845.2,b3384,trpS,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002416,EAS44_RS02545,trpS,False,comparable,True,1.0,1.0,1005,1005,5,22,0,0,4.975124378109452,21.890547263681594,16.91542288557214,4.4,higher_in_alternative
GCF_000005845.2,b3385,gph,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002417,EAS44_RS02540,gph,False,comparable,True,1.0,1.0,759,759,7,14,0,0,9.22266139657444,18.44532279314888,9.22266139657444,2.0,higher_in_alternative
GCF_000005845.2,b3386,rpe,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002418,EAS44_RS02535,rpe,False,comparable,True,1.0,1.0,678,678,10,13,0,0,14.749262536873156,19.174041297935105,4.424778761061949,1.3000000000000003,higher_in_alternative
GCF_000005845.2,b3387,dam,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002419,EAS44_RS02530,dam,False,comparable,True,1.0,1.0,837,837,2,7,0,0,2.3894862604540026,8.363201911589009,5.973715651135006,3.5,higher_in_alternative
GCF_000005845.2,b3388,damX,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002420,EAS44_RS02525,damX,False,comparable,True,1.0,1.0,1287,1287,24,23,0,0,18.64801864801865,17.87101787101787,-0.7770007770007794,0.9583333333333333,lower_in_alternative
GCF_000005845.2,b3389,aroB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002421,EAS44_RS02520,aroB,False,comparable,True,1.0,1.0,1089,1089,4,9,0,0,3.6730945821854912,8.264462809917354,4.591368227731863,2.25,higher_in_alternative
GCF_000005845.2,b3390,aroK,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003036,EAS44_RS02515,aroK,False,comparable,True,1.0,1.0,522,522,0,0,0,0,0.0,0.0,0.0,,equal
GCF_000005845.2,b3391,hofQ,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002422,EAS44_RS02510,hofQ,False,comparable,True,1.0,1.0,1239,1239,2,34,0,0,1.6142050040355125,27.44148506860371,25.8272800645682,17.0,higher_in_alternative
GCF_000005845.2,b3392,hofP,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002423,EAS44_RS02505,hofP,False,comparable,True,1.0,1.0,405,405,3,9,0,0,7.407407407407407,22.22222222222222,14.814814814814813,3.0,higher_in_alternative
GCF_000005845.2,b3393,hofO,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002424,EAS44_RS02500,hofO,False,comparable,True,1.0,1.0,441,441,3,15,0,0,6.802721088435374,34.01360544217687,27.210884353741495,5.0,higher_in_alternative
GCF_000005845.2,b3394,hofN,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002425,EAS44_RS02495,hofN,False,comparable,True,1.0,1.0,540,540,1,20,0,0,1.8518518518518519,37.03703703703704,35.18518518518518,20.0,higher_in_alternative
GCF_000005845.2,b3395,hofM,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002426,EAS44_RS02490,hofM,False,comparable,True,1.0,1.0,780,780,12,35,0,0,15.384615384615385,44.87179487179487,29.487179487179482,2.9166666666666665,higher_in_alternative
GCF_000005845.2,b3396,mrcA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002427,EAS44_RS02485,mrcA,False,comparable,True,1.0,1.0,2553,2553,27,56,0,0,10.575793184488838,21.934978456717587,11.35918527222875,2.074074074074074,higher_in_alternative
GCF_000005845.2,b3397,nudE,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002428,EAS44_RS02480,nudE,False,comparable,True,1.0,1.0,561,561,7,8,0,0,12.477718360071302,14.260249554367201,1.782531194295899,1.1428571428571428,higher_in_alternative
GCF_000005845.2,b3398,igaA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002429,EAS44_RS02475,igaA,False,comparable,True,1.0,1.0,2136,2136,6,49,0,0,2.808988764044944,22.94007490636704,20.131086142322097,8.166666666666666,higher_in_alternative
GCF_000005845.2,b3399,yrfG,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002430,EAS44_RS02470,yrfG,False,comparable,True,1.0,1.0,669,669,3,9,0,0,4.484304932735426,13.452914798206278,8.968609865470853,3.0,higher_in_alternative
GCF_000005845.2,b3400,hslR,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002431,EAS44_RS02465,hslR,False,comparable,True,1.0,1.0,402,402,2,3,0,0,4.975124378109452,7.462686567164179,2.487562189054727,1.5000000000000002,higher_in_alternative
GCF_000005845.2,b3401,hslO,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002432,EAS44_RS02460,hslO,False,comparable,True,1.0,1.0,879,879,0,13,0,0,0.0,14.78953356086462,14.78953356086462,,higher_in_alternative
GCF_000005845.2,b3402,yhgE,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002433,EAS44_RS02455,yhgE,False,comparable,True,1.0,1.0,1725,1725,1,52,0,0,0.5797101449275363,30.144927536231883,29.565217391304348,51.99999999999999,higher_in_alternative
GCF_000005845.2,b3403,pck,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002434,EAS44_RS02450,pckA,True,comparable,True,1.0,1.0,1623,1623,1,43,0,0,0.6161429451632778,26.494146642020947,25.878003696857668,43.0,higher_in_alternative
GCF_000005845.2,b3404,envZ,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002435,EAS44_RS02445,envZ,False,comparable,True,1.0,1.0,1353,1353,27,43,0,0,19.955654101995567,31.781226903178123,11.825572801182556,1.5925925925925926,higher_in_alternative
GCF_000005845.2,b3405,ompR,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000322,EAS44_RS02440,ompR,False,comparable,True,1.0,1.0,720,720,1,16,0,0,1.3888888888888888,22.22222222222222,20.833333333333332,16.0,higher_in_alternative
GCF_000005845.2,b4842,asompR,GCF_003697165.2,DSM 30083 / ATCC 11775,False,no_protein,,,,False,no_protein,False,,,0,,2,,0,,,,,,not_comparable
GCF_000005845.2,b3406,greB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003037,EAS44_RS02435,greB,False,comparable,True,1.0,1.0,477,477,1,7,0,0,2.0964360587002098,14.675052410901468,12.578616352201259,7.0,higher_in_alternative
GCF_000005845.2,b3407,yhgF,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002436,EAS44_RS02430,yhgF,False,comparable,True,1.0,1.0,2322,2322,41,77,0,0,17.657192075796726,33.161068044788976,15.50387596899225,1.878048780487805,higher_in_alternative
GCF_000005845.2,b3408,feoA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002437,EAS44_RS02425,feoA,False,comparable,True,1.0,1.0,228,228,0,1,0,0,0.0,4.385964912280702,4.385964912280702,,higher_in_alternative
GCF_000005845.2,b3409,feoB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002438,EAS44_RS02420,feoB,False,comparable,True,1.0,0.9888027562446167,2322,2296,9,66,0,0,3.875968992248062,28.745644599303137,24.869675607055076,7.41637630662021,higher_in_alternative
